,Hourly AC System Output (W),Hourly Plane of Array Irradiance (W/m2),Hourly Beam irradiance (W/m^2),Hourly Diffuse Irradiance (W/m2),Hourly Ambient Temperature (C),Hourly DC Array output (Wdc),Hourly Cell Temperature (C),Hourly Wind Speed (m/s)
7494,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7495,22.145,10.706,0.0,13.0,1.0,43.34,-1.481,1.0
7496,858.223,243.403,343.0,66.0,3.0,898.543,8.622,1.0
7497,525.34,144.978,45.0,140.0,5.0,557.212,7.83,2.0
7498,948.714,276.884,343.0,183.0,6.0,991.523,12.147,2.0
7499,791.315,230.565,208.0,239.0,7.0,829.847,12.337,2.0
7500,647.068,184.297,141.0,251.0,8.0,681.9,11.354,3.0
7501,415.633,115.735,496.0,175.0,9.0,444.963,10.54,3.0
7502,468.989,130.024,211.0,185.0,9.0,499.54,10.704,3.0
7503,269.537,76.215,363.0,106.0,8.0,295.668,8.488,2.0
7504,144.262,42.855,19.0,55.0,7.0,167.819,6.328,2.0
7505,0.0,0.0,0.0,0.0,6.0,0.0,6.0,2.0
7506,0.0,0.0,0.0,0.0,6.0,0.0,6.0,2.0
7507,0.0,0.0,0.0,0.0,6.0,0.0,6.0,3.0
7508,0.0,0.0,0.0,0.0,6.0,0.0,6.0,3.0
7509,0.0,0.0,0.0,0.0,6.0,0.0,6.0,4.0
7510,0.0,0.0,0.0,0.0,7.0,0.0,7.0,4.0
7511,0.0,0.0,0.0,0.0,7.0,0.0,7.0,3.0
7512,0.0,0.0,0.0,0.0,7.0,0.0,7.0,3.0
7513,0.0,0.0,0.0,0.0,8.0,0.0,8.0,4.0
7514,0.0,0.0,0.0,0.0,10.0,0.0,10.0,4.0
7515,0.0,0.0,0.0,0.0,11.0,0.0,11.0,5.0
7516,0.0,0.0,0.0,0.0,12.0,0.0,12.0,6.0
7517,0.0,0.0,0.0,0.0,13.0,0.0,13.0,6.0
7518,0.0,0.0,0.0,0.0,13.0,0.0,13.0,7.0
7519,0.0,2.456,0.0,3.0,14.0,9.34,13.027,8.0
7520,181.995,54.447,0.0,62.0,14.0,206.31,13.819,9.0
7521,745.478,218.608,201.0,143.0,16.0,782.813,18.138,9.0
7522,610.349,177.159,52.0,191.0,18.0,644.273,19.595,10.0
7523,523.843,151.682,12.0,186.0,19.0,555.679,20.17,11.0
7524,607.96,178.647,77.0,241.0,20.0,641.826,21.406,12.0
7525,206.442,63.088,0.0,76.0,21.0,231.257,21.121,11.0
7526,326.36,95.771,0.0,120.0,19.0,353.71,19.486,9.0
7527,0.0,3.286,0.0,4.0,16.0,12.378,15.146,8.0
7528,144.26,44.048,272.0,58.0,13.0,167.816,12.6,7.0
7529,0.0,0.0,0.0,0.0,11.0,0.0,11.0,6.0
7530,0.0,0.0,0.0,0.0,10.0,0.0,10.0,6.0
7531,0.0,0.0,0.0,0.0,9.0,0.0,9.0,7.0
7532,0.0,0.0,0.0,0.0,8.0,0.0,8.0,7.0
7533,0.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0
7534,0.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0
7535,0.0,0.0,0.0,0.0,6.0,0.0,6.0,7.0
7536,0.0,0.0,0.0,0.0,6.0,0.0,6.0,7.0
7537,0.0,0.0,0.0,0.0,5.0,0.0,5.0,7.0
7538,0.0,0.0,0.0,0.0,4.0,0.0,4.0,7.0
7539,0.0,0.0,0.0,0.0,4.0,0.0,4.0,7.0
7540,0.0,0.0,0.0,0.0,3.0,0.0,3.0,7.0
7541,0.0,0.0,0.0,0.0,3.0,0.0,3.0,7.0
7542,0.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0
7543,455.368,130.197,227.0,13.0,2.0,485.605,2.906,7.0
7544,1232.679,352.399,647.0,45.0,3.0,1283.836,7.625,7.0
7545,1368.954,401.249,802.0,61.0,4.0,1424.409,9.656,7.0
7546,1170.109,362.784,878.0,69.0,6.0,1219.357,11.104,7.0
7547,763.549,265.755,912.0,74.0,7.0,801.353,10.508,7.0
7548,319.491,128.038,921.0,76.0,8.0,346.692,9.339,6.0
7549,240.682,68.81,911.0,74.0,9.0,266.207,9.116,6.0
7550,194.506,56.554,874.0,67.0,9.0,219.077,8.821,6.0
7551,165.722,48.716,789.0,56.0,8.0,189.708,7.616,5.0
7552,108.344,33.336,586.0,37.0,6.0,131.191,5.179,4.0
7553,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0
7554,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0
7555,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
7556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7561,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0
7562,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0
7563,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0
7564,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,1.0
7565,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0
7566,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0
7567,9.131,7.397,0.0,9.0,0.0,30.083,-2.614,1.0
7568,558.569,154.741,155.0,72.0,1.0,591.234,3.59,1.0
7569,971.742,279.318,383.0,117.0,4.0,1015.197,10.261,2.0
7570,1118.236,353.937,845.0,76.0,7.0,1165.931,15.733,2.0
7571,729.622,257.882,872.0,84.0,9.0,766.546,14.492,3.0
7572,313.57,123.634,863.0,90.0,10.0,340.643,11.702,4.0
7573,263.476,75.561,821.0,96.0,11.0,289.479,11.344,4.0
7574,243.157,70.08,740.0,95.0,11.0,268.733,11.131,3.0
7575,313.042,88.499,136.0,121.0,10.0,340.104,10.637,2.0
7576,140.895,41.963,47.0,54.0,7.0,164.385,6.24,1.0
7577,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0
7578,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0
7579,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0
7580,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0
7581,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0
7582,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0
7583,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0
7584,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0
7585,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0
7586,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0
7587,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
7588,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
7589,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
7590,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
7591,0.0,4.922,0.0,6.0,3.0,19.908,-1.286,0.0
7592,291.584,81.176,27.0,70.0,4.0,318.185,3.283,0.0
7593,787.65,224.997,226.0,135.0,6.0,826.086,11.394,1.0
7594,898.788,271.274,383.0,168.0,9.0,940.213,16.669,1.0
7595,745.102,230.362,307.0,216.0,12.0,782.426,18.572,1.0
7596,562.558,171.52,324.0,223.0,13.0,595.319,16.552,2.0
7597,394.981,112.693,494.0,169.0,14.0,423.846,15.481,3.0
7598,326.695,93.875,480.0,135.0,14.0,354.053,14.861,3.0
7599,253.977,73.684,354.0,102.0,13.0,279.78,13.355,2.0
7600,133.556,40.383,144.0,53.0,9.0,156.9,8.138,1.0
7601,0.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0
7602,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0
7603,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0
7604,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0
7605,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0
7606,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0
7607,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
7608,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
7609,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
7610,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
7611,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
7612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7615,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
7616,995.02,287.054,477.0,58.0,4.0,1039.135,9.911,2.0
7617,760.563,217.163,211.0,134.0,7.0,798.289,11.316,3.0
7618,1065.989,338.32,788.0,86.0,10.0,1112.146,16.387,4.0
7619,691.575,247.852,838.0,88.0,13.0,727.527,17.056,5.0
7620,292.816,116.081,846.0,89.0,14.0,319.443,15.328,5.0
7621,238.819,69.871,819.0,88.0,14.0,264.305,14.199,5.0
7622,225.163,66.144,765.0,81.0,14.0,250.364,14.057,4.0
7623,170.263,51.032,604.0,66.0,13.0,194.341,12.696,4.0
7624,117.756,36.734,273.0,48.0,12.0,140.788,11.254,3.0
7625,0.0,0.0,0.0,0.0,10.0,0.0,10.0,3.0
7626,0.0,0.0,0.0,0.0,9.0,0.0,9.0,3.0
7627,0.0,0.0,0.0,0.0,9.0,0.0,9.0,3.0
7628,0.0,0.0,0.0,0.0,8.0,0.0,8.0,3.0
7629,0.0,0.0,0.0,0.0,7.0,0.0,7.0,3.0
7630,0.0,0.0,0.0,0.0,7.0,0.0,7.0,3.0
7631,0.0,0.0,0.0,0.0,7.0,0.0,7.0,3.0
7632,0.0,0.0,0.0,0.0,6.0,0.0,6.0,2.0
7633,0.0,0.0,0.0,0.0,5.0,0.0,5.0,2.0
7634,0.0,0.0,0.0,0.0,5.0,0.0,5.0,2.0
7635,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0
7636,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0
7637,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
7638,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
7639,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
7640,200.854,56.879,0.0,63.0,4.0,225.555,3.399,2.0
7641,473.119,131.046,38.0,129.0,6.0,503.766,7.745,2.0
7642,774.374,223.663,196.0,190.0,8.0,812.462,12.618,2.0
7643,696.51,250.822,895.0,81.0,9.0,732.587,14.699,2.0
7644,300.563,117.773,908.0,80.0,10.0,327.356,12.117,2.0
7645,216.8,63.058,894.0,77.0,11.0,241.828,11.112,2.0
7646,200.759,58.706,847.0,70.0,11.0,225.457,10.789,2.0
7647,173.012,51.053,747.0,59.0,10.0,197.146,9.54,2.0
7648,100.69,31.418,518.0,38.0,7.0,123.388,5.656,1.0
7649,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0
7650,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0
7651,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0
7652,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0
7653,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0
7654,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0
7655,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
7656,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
7657,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
7658,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7659,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
7660,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
7661,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
7662,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
7663,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
7664,607.041,171.493,225.0,63.0,3.0,640.884,5.377,3.0
7665,978.389,284.675,453.0,101.0,5.0,1022.033,10.067,4.0
7666,862.638,256.881,349.0,169.0,9.0,903.077,13.72,4.0
7667,658.522,188.444,86.0,222.0,11.0,693.64,13.733,5.0
7668,567.62,167.377,249.0,230.0,12.0,600.503,14.546,4.0
7669,412.657,116.924,447.0,176.0,13.0,441.92,14.389,4.0
7670,348.529,99.356,417.0,144.0,13.0,376.364,13.887,4.0
7671,181.915,53.942,653.0,69.0,12.0,206.229,11.812,3.0
7672,117.281,36.264,387.0,44.0,10.0,140.303,9.106,2.0
7673,0.0,0.0,0.0,0.0,8.0,0.0,8.0,2.0
7674,0.0,0.0,0.0,0.0,7.0,0.0,7.0,2.0
7675,0.0,0.0,0.0,0.0,7.0,0.0,7.0,2.0
7676,0.0,0.0,0.0,0.0,7.0,0.0,7.0,2.0
7677,0.0,0.0,0.0,0.0,6.0,0.0,6.0,2.0
7678,0.0,0.0,0.0,0.0,6.0,0.0,6.0,3.0
7679,0.0,0.0,0.0,0.0,6.0,0.0,6.0,2.0
7680,0.0,0.0,0.0,0.0,5.0,0.0,5.0,2.0
7681,0.0,0.0,0.0,0.0,5.0,0.0,5.0,2.0
7682,0.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0
7683,0.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0
7684,0.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0
7685,0.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0
7686,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0
7687,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0
7688,0.0,4.921,0.0,6.0,4.0,19.597,2.415,4.0
7689,168.856,48.859,0.0,59.0,5.0,192.905,4.421,4.0
7690,494.339,135.667,15.0,159.0,6.0,525.48,7.474,4.0
7691,725.366,246.138,746.0,124.0,7.0,762.181,11.141,4.0
7692,624.117,175.184,108.0,240.0,8.0,658.38,11.172,3.0
7693,564.02,155.895,111.0,222.0,9.0,596.817,11.506,3.0
7694,242.113,69.273,744.0,93.0,9.0,267.667,9.4,2.0
7695,200.712,57.903,643.0,74.0,8.0,225.409,7.692,1.0
7696,120.906,36.431,406.0,44.0,6.0,143.999,4.158,0.0
7697,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
7698,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
7699,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
7700,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
7701,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
7702,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
7703,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
7704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7712,975.468,280.372,497.0,51.0,2.0,1019.029,7.091,3.0
7713,1171.386,350.729,693.0,74.0,5.0,1220.672,12.58,3.0
7714,1030.608,327.337,786.0,87.0,8.0,1075.741,14.422,4.0
7715,657.426,223.893,644.0,124.0,10.0,692.518,14.087,4.0
7716,394.556,128.691,574.0,151.0,11.0,423.412,12.751,4.0
7717,387.801,109.581,486.0,163.0,12.0,416.505,13.128,4.0
7718,225.627,65.986,788.0,80.0,13.0,250.838,13.099,5.0
7719,169.172,50.51,693.0,64.0,12.0,193.228,11.67,4.0
7720,102.62,32.258,461.0,39.0,9.0,125.355,8.094,3.0
7721,0.0,0.0,0.0,0.0,7.0,0.0,7.0,3.0
7722,0.0,0.0,0.0,0.0,6.0,0.0,6.0,4.0
7723,0.0,0.0,0.0,0.0,5.0,0.0,5.0,4.0
7724,0.0,0.0,0.0,0.0,5.0,0.0,5.0,4.0
7725,0.0,0.0,0.0,0.0,5.0,0.0,5.0,4.0
7726,0.0,0.0,0.0,0.0,5.0,0.0,5.0,4.0
7727,0.0,0.0,0.0,0.0,5.0,0.0,5.0,4.0
7728,0.0,0.0,0.0,0.0,6.0,0.0,6.0,4.0
7729,0.0,0.0,0.0,0.0,6.0,0.0,6.0,4.0
7730,0.0,0.0,0.0,0.0,7.0,0.0,7.0,4.0
7731,0.0,0.0,0.0,0.0,7.0,0.0,7.0,4.0
7732,0.0,0.0,0.0,0.0,7.0,0.0,7.0,4.0
7733,0.0,0.0,0.0,0.0,9.0,0.0,9.0,5.0
7734,0.0,0.0,0.0,0.0,10.0,0.0,10.0,5.0
7735,0.0,0.0,0.0,0.0,10.0,0.0,10.0,5.0
7736,113.579,35.315,0.0,42.0,10.0,136.528,9.277,5.0
7737,202.354,59.137,0.0,71.0,11.0,227.086,10.816,5.0
7738,261.905,75.424,0.0,91.0,12.0,287.875,12.189,5.0
7739,692.099,207.031,211.0,218.0,13.0,728.064,15.531,6.0
7740,323.184,92.855,0.0,114.0,14.0,350.465,14.697,6.0
7741,512.534,145.325,209.0,211.0,15.0,544.103,16.486,6.0
7742,347.089,99.385,391.0,144.0,14.0,374.892,14.829,5.0
7743,201.213,59.394,606.0,76.0,13.0,225.921,12.956,4.0
7744,114.06,35.591,376.0,43.0,11.0,137.019,10.232,3.0
7745,0.0,0.0,0.0,0.0,9.0,0.0,9.0,2.0
7746,0.0,0.0,0.0,0.0,7.0,0.0,7.0,2.0
7747,0.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0
7748,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0
7749,0.0,0.0,0.0,0.0,5.0,0.0,5.0,2.0
7750,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0
7751,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0
7752,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0
7753,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0
7754,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0
7755,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
7756,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
7757,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
7758,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
7759,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
7760,286.242,79.904,46.0,61.0,1.0,312.729,1.031,2.0
7761,871.047,250.22,361.0,108.0,3.0,911.714,7.564,3.0
7762,1035.012,324.907,807.0,83.0,4.0,1080.272,10.132,4.0
7763,653.701,234.794,879.0,82.0,6.0,688.699,10.297,4.0
7764,280.287,103.861,913.0,78.0,7.0,306.647,8.181,4.0
7765,234.698,66.626,912.0,71.0,7.0,260.098,7.04,5.0
7766,189.21,54.663,873.0,64.0,7.0,213.673,6.742,5.0
7767,158.734,46.456,773.0,53.0,6.0,182.58,5.486,4.0
7768,96.532,29.862,536.0,33.0,3.0,119.148,1.949,3.0
7769,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
7770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
7773,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,2.0
7774,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,2.0
7775,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,2.0
7776,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,2.0
7777,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,2.0
7778,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,2.0
7779,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,2.0
7780,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0,2.0
7781,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0,1.0
7782,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0,1.0
7783,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,1.0
7784,254.87,70.695,32.0,58.0,-1.0,280.692,-1.25,2.0
7785,659.377,183.01,160.0,130.0,1.0,694.517,4.254,2.0
7786,718.206,201.804,165.0,180.0,2.0,754.837,6.208,2.0
7787,704.06,206.652,263.0,207.0,3.0,740.329,7.411,2.0
7788,549.973,150.065,39.0,205.0,4.0,582.432,6.835,2.0
7789,274.894,76.642,821.0,96.0,5.0,301.139,5.547,2.0
7790,235.515,66.245,764.0,88.0,5.0,260.932,4.971,2.0
7791,196.97,55.914,653.0,71.0,4.0,221.591,3.542,1.0
7792,113.606,34.043,405.0,41.0,2.0,136.556,0.69,1.0
7793,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
7794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7796,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,1.0
7797,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,1.0
7798,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,1.0
7799,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,2.0
7800,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,2.0
7801,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,2.0
7802,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,2.0
7803,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,2.0
7804,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,3.0
7805,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,3.0
7806,0.0,0.0,0.0,0.0,-3.0,0.0,-3.0,3.0
7807,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,3.0
7808,955.942,273.991,515.0,45.0,0.0,998.954,4.432,4.0
7809,1157.111,342.225,715.0,67.0,1.0,1205.967,7.563,4.0
7810,989.957,315.051,815.0,75.0,5.0,1033.928,11.118,4.0
7811,615.455,224.557,858.0,80.0,8.0,649.504,12.06,4.0
7812,503.94,148.844,362.0,199.0,10.0,535.307,11.89,5.0
7813,369.308,104.035,507.0,153.0,11.0,397.601,11.891,5.0
7814,200.327,58.625,808.0,70.0,11.0,225.017,10.921,5.0
7815,166.555,49.361,704.0,57.0,10.0,190.558,9.602,4.0
7816,91.101,28.969,463.0,35.0,7.0,113.611,5.981,3.0
7817,0.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0
7818,0.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0
7819,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0
7820,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0
7821,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0
7822,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0
7823,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0
7824,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0
7825,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0
7826,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0
7827,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0
7828,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0
7829,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0
7830,0.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0
7831,0.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0
7832,839.994,245.969,444.0,47.0,6.0,879.823,9.397,5.0
7833,1031.678,311.715,605.0,79.0,9.0,1076.842,13.569,6.0
7834,682.496,198.003,142.0,185.0,12.0,718.217,14.404,7.0
7835,372.191,105.701,0.0,130.0,13.0,400.547,13.804,7.0
7836,407.557,115.798,0.0,146.0,14.0,436.705,14.877,7.0
7837,316.52,91.382,0.0,113.0,15.0,343.657,15.505,7.0
7838,422.584,119.951,94.0,165.0,14.0,452.072,15.023,6.0
7839,236.258,68.864,0.0,87.0,13.0,261.691,13.173,5.0
7840,112.608,35.367,268.0,46.0,12.0,135.539,11.269,3.0
7841,0.0,0.0,0.0,0.0,11.0,0.0,11.0,2.0
7842,0.0,0.0,0.0,0.0,9.0,0.0,9.0,2.0
7843,0.0,0.0,0.0,0.0,7.0,0.0,7.0,2.0
7844,0.0,0.0,0.0,0.0,6.0,0.0,6.0,2.0
7845,0.0,0.0,0.0,0.0,6.0,0.0,6.0,2.0
7846,0.0,0.0,0.0,0.0,5.0,0.0,5.0,2.0
7847,0.0,0.0,0.0,0.0,5.0,0.0,5.0,2.0
7848,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0
7849,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0
7850,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
7851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7856,1026.895,303.929,632.0,36.0,2.0,1071.921,9.59,1.0
7857,1159.24,359.993,819.0,52.0,5.0,1208.16,15.996,1.0
7858,966.696,322.396,900.0,60.0,8.0,1010.009,18.024,1.0
7859,584.947,225.382,936.0,64.0,11.0,618.25,17.685,1.0
7860,228.265,87.062,946.0,64.0,12.0,253.531,13.631,1.0
7861,202.818,59.825,930.0,61.0,13.0,227.559,12.959,1.0
7862,184.731,54.826,883.0,56.0,13.0,209.102,12.355,0.0
7863,136.65,41.635,782.0,47.0,12.0,160.055,10.565,0.0
7864,83.526,27.188,541.0,30.0,10.0,105.89,7.584,0.0
7865,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0
7866,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0
7867,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0
7868,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0
7869,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
7870,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
7871,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
7872,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0
7873,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
7874,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
7875,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
7876,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
7877,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
7878,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
7879,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
7880,153.469,44.1,0.0,49.0,1.0,177.21,0.275,4.0
7881,659.627,186.055,192.0,117.0,3.0,694.774,5.866,3.0
7882,794.167,236.315,365.0,151.0,5.0,832.775,9.512,3.0
7883,265.401,74.487,0.0,90.0,6.0,291.445,6.518,4.0
7884,471.758,129.55,5.0,166.0,7.0,502.374,8.402,4.0
7885,512.187,140.963,160.0,205.0,8.0,543.748,9.788,4.0
7886,427.065,118.663,100.0,163.0,9.0,456.654,10.324,4.0
